Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.46703E-4,32.755988191,0.583433419,0.272745371,0.203703704,0
1.47111E-4,33.005690572,0.584447236,0.271053155,0.222222222,0
1.47544E-4,33.256156224,0.585520455,0.26936094,0.222222222,0
1.47922E-4,33.50735564,0.586455194,0.267668724,0.222222222,0
1.48455E-4,33.759328395,0.587768096,0.265976508,0.222222222,0
1.48949E-4,34.012166433,0.588981051,0.264284292,0.222222222,0
1.49319E-4,34.250802891,0.58988867,0.262691619,0.222222222,0
1.49709E-4,34.505018944,0.590842807,0.260999403,0.240740741,0
1.49974E-4,34.759758803,0.591488341,0.259307187,0.259259259,0
1.50242E-4,35.014955844,0.592141895,0.257614971,0.259259259,0
1.50474E-4,35.255512317,0.592707804,0.256022297,0.259259259,0
1.50902E-4,35.511673924,0.593746667,0.254330082,0.259259259,0
1.51151E-4,35.753292651,0.594349872,0.252737408,0.259259259,0
1.51442E-4,36.010454445,0.595053159,0.251045192,0.259259259,0
1.51812E-4,36.253062182,0.595946394,0.249452518,0.259259259,0
1.52306E-4,36.511556136,0.597136538,0.247760303,0.259259259,0
1.52568E-4,36.755481956,0.597765484,0.246167629,0.259259259,0
1.5295E-4,37.01518151,0.598682691,0.244475413,0.259259259,0
1.53304E-4,37.260208408,0.599528255,0.242882739,0.259259259,0
1.53724E-4,37.50593886,0.600531117,0.241290066,0.259259259,0
1.54007E-4,37.752147125,0.601206888,0.239697392,0.259259259,0
1.54336E-4,38.014297462,0.601987982,0.238005176,0.259259259,0
1.54728E-4,38.261579494,0.602919057,0.236412502,0.259259259,0
1.55003E-4,38.509366584,0.603569618,0.234819829,0.259259259,0
1.553E-4,38.757622826,0.604271399,0.233227155,0.259259259,0
1.55571E-4,39.006284584,0.604911292,0.231634481,0.259259259,0
1.55818E-4,39.255389723,0.605494512,0.230041808,0.259259259,0
1.56138E-4,39.504965419,0.606248115,0.228449134,0.259259259,0
1.56318E-4,39.754949733,0.606668947,0.22685646,0.259259259,0
1.56546E-4,40.005257796,0.607205978,0.225263787,0.259259259,0
1.56661E-4,40.255828226,0.60747473,0.223671113,0.259259259,0
1.56791E-4,40.506595764,0.607779475,0.222078439,0.259259259,0
1.57001E-4,40.757657428,0.608269789,0.220485765,0.259259259,0
1.57235E-4,41.009033936,0.608817376,0.218893092,0.259259259,0
1.57385E-4,41.260758417,0.609166089,0.217300418,0.259259259,0
1.57514E-4,41.528431672,0.609468216,0.215608202,0.259259259,0
1.57617E-4,41.764780265,0.60970845,0.214115071,0.259259259,0
1.57716E-4,42.017039395,0.609938286,0.212522397,0.277777778,0
1.57846E-4,42.253715628,0.610240554,0.211029265,0.277777778,0
1.57949E-4,42.506332029,0.610480818,0.209436592,0.277777778,0
