Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.91392E-4,74.047434048,0.867108814,0.035098215,0.428571429,0
4.94321E-4,74.293659876,0.868698388,0.034599661,0.428571429,0
4.98228E-4,74.541847785,0.87078826,0.034101107,0.428571429,0
4.99799E-4,74.791526082,0.871619312,0.033602553,0.428571429,0
5.01625E-4,75.041764131,0.872578454,0.033103998,0.428571429,0
5.06993E-4,75.29436106,0.875357257,0.032605444,0.428571429,0
5.09963E-4,75.548789184,0.876868464,0.03210689,0.428571429,0
5.14195E-4,75.753885081,0.878989943,0.031708047,0.428571429,0
5.18777E-4,76.012628269,0.881246205,0.031209492,0.428571429,0
5.2047E-4,76.272309231,0.882068762,0.030710938,0.428571429,0
5.25249E-4,76.533905424,0.884361227,0.030212384,0.428571429,0
5.27268E-4,76.797110691,0.885315838,0.02971383,0.428571429,0
5.29972E-4,77.008833029,0.886582799,0.029314987,0.428571429,0
5.36539E-4,77.274998955,0.88960076,0.028816432,0.428571429,0
5.41916E-4,77.545157699,0.892012326,0.028317878,0.428571429,0
5.44356E-4,77.76256359,0.893089088,0.027919035,0.428571429,0
5.48766E-4,78.036045523,0.895007792,0.027420481,0.428571429,0
5.54455E-4,78.257231816,0.897432756,0.027021637,0.428571429,0
5.59162E-4,78.53591717,0.89939669,0.026523083,0.428571429,0
5.64491E-4,78.761135266,0.9015744,0.02612424,0.457142857,0
5.7508E-4,79.046960742,0.905763299,0.025625686,0.457142857,0
5.79007E-4,79.278270041,0.907271105,0.025226842,0.457142857,0
5.82825E-4,79.510634596,0.908713921,0.024827999,0.457142857,0
5.86711E-4,79.802716232,0.910159136,0.024329445,0.457142857,0
5.91161E-4,80.038695785,0.911786396,0.023930601,0.457142857,0
5.93976E-4,80.275811571,0.91280041,0.023531758,0.485714286,0
6.03029E-4,80.514785631,0.915983138,0.023132915,0.485714286,0
6.10584E-4,80.757636818,0.918550132,0.022734071,0.485714286,0
6.1486E-4,81.003102456,0.919968064,0.022335228,0.485714286,0
6.21895E-4,81.251060702,0.922247433,0.021936384,0.485714286,0
6.26068E-4,81.500738752,0.923568725,0.021537541,0.514285714,0
6.33938E-4,81.752970091,0.925999557,0.021138698,0.514285714,0
6.35927E-4,82.007189573,0.926601743,0.020739854,0.514285714,0
6.3936E-4,82.262727215,0.927629391,0.020341011,0.514285714,0
6.44496E-4,82.51945995,0.929140002,0.019942168,0.514285714,0
6.4972E-4,82.778262669,0.930644202,0.019543324,0.514285714,0
6.54619E-4,83.039569948,0.932025663,0.019144481,0.514285714,0
6.59674E-4,83.303195295,0.933422516,0.018745638,0.514285714,0
6.62479E-4,83.501798821,0.934185089,0.018446505,0.514285714,0
6.68265E-4,83.768884928,0.935730547,0.018047662,0.514285714,0
6.74151E-4,84.037565415,0.93726574,0.017648818,0.514285714,0
